source,target,spatial_distance,binary_jaccard,geometric_distance,geometric_direction,geometric_image,geometric_depth,geometric_composite,common_camera_count,feature_cosine,feature_l2,scaling_l2,offset_l2
49000,48746,0.06523794596335042,0.9781022071838379,0.9927240610122681,0.9999802112579346,0.9923999905586243,0.9928873777389526,0.9944978952407837,134.0,0.27434778213500977,14.837494850158691,0.014752826653420925,4.201616287231445
49003,49022,0.052335396499283815,1.0,0.9979607462882996,0.9999885559082031,0.9934219121932983,0.9961112141609192,0.9968706369400024,70.0,0.4963914752006531,11.51007080078125,0.024500733241438866,5.016546726226807
49019,47916,0.1186085614873501,0.9915966391563416,0.9877586960792542,0.9999754428863525,0.9874253273010254,0.9874212741851807,0.990645170211792,118.0,-0.06194063276052475,11.623550415039062,0.04100003466010094,8.126606941223145
49019,46440,0.2328023368676863,0.9915966391563416,0.9743237495422363,0.9999298453330994,0.9617303609848022,0.9739102721214294,0.9774735569953918,118.0,-0.04477197304368019,16.29645538330078,0.01832406409084797,6.859739780426025
49019,46965,0.2370337667111861,0.9915966391563416,0.9796209335327148,0.9998586773872375,0.9450544118881226,0.9790330529212952,0.9758917689323425,118.0,0.07474768906831741,11.445844650268555,0.271683931350708,5.862673759460449
49019,45808,0.29020841390141977,0.9747899174690247,0.9695690274238586,0.9998787045478821,0.944863498210907,0.9694488048553467,0.9709399938583374,116.0,0.2286006659269333,7.93742036819458,0.021774830296635628,5.956081867218018
49019,45471,0.31040132786090335,0.9831932783126831,0.9680451154708862,0.9998531341552734,0.9296728372573853,0.9674642086029053,0.9662588238716125,117.0,-0.015265255235135555,13.528830528259277,0.02988779917359352,7.173811435699463
49029,48895,0.12794945597388122,0.9861111044883728,0.9931008815765381,0.999940037727356,0.9665479063987732,0.9889758229255676,0.9871411919593811,71.0,-0.22269964218139648,16.11826515197754,0.09282630681991577,14.608193397521973
49031,47927,0.21131488113168953,0.9750000238418579,0.9872555136680603,0.9998434782028198,0.9500358700752258,0.9872347116470337,0.9810923933982849,117.0,0.05632414296269417,9.345968246459961,0.02226746641099453,4.725760459899902
49031,45471,0.3210825674236165,0.9666666388511658,0.9662832021713257,0.9998533725738525,0.9340739250183105,0.9659739136695862,0.9665461182594299,116.0,-0.13041453063488007,14.580697059631348,0.040569089353084564,3.415112018585205
49065,49083,0.011999885241716926,1.0,0.9987177848815918,0.9999997019767761,0.9998818039894104,0.9988216161727905,0.9993551969528198,124.0,0.07384651154279709,14.525099754333496,0.015072996728122234,6.454553604125977
49065,49179,0.09262302128892123,0.984000027179718,0.9928748607635498,0.9999696016311646,0.9827417731285095,0.9928064942359924,0.9920981526374817,123.0,-0.07284557074308395,12.464189529418945,0.05976542830467224,12.588600158691406
49065,49049,0.0948894087715715,0.9919354915618896,0.9923328161239624,0.9999725222587585,0.989368736743927,0.9934731125831604,0.9937868118286133,123.0,-0.2717914283275604,14.687422752380371,0.09530356526374817,9.83747386932373
49065,48717,0.09872700811318326,1.0,0.9887486696243286,0.9999842047691345,0.9934030771255493,0.9894601702690125,0.9928990602493286,124.0,-0.03928370773792267,12.427974700927734,0.03399771451950073,6.266032695770264
49066,48163,0.1787679330913521,0.9658119678497314,0.9827946424484253,0.9999366402626038,0.9768794775009155,0.985747754573822,0.9863396286964417,113.0,0.15886813402175903,10.38327693939209,0.14764559268951416,8.288591384887695
49066,49187,0.21652933412283282,0.9830508232116699,0.9801444411277771,0.999896764755249,0.9606255888938904,0.9839800000190735,0.9811617136001587,116.0,-0.2037477195262909,10.216025352478027,0.12515534460544586,9.248520851135254
49066,46224,0.3293754466337121,0.9829059839248657,0.9621164202690125,0.9999070167541504,0.9664599895477295,0.9641442894935608,0.9731569290161133,115.0,0.44767627120018005,6.107971668243408,0.09832671284675598,10.480107307434082
49070,50333,0.1498598753716549,0.9591836929321289,0.9888749718666077,0.9998652935028076,0.9219457507133484,0.989987313747406,0.9751683473587036,47.0,0.3442651629447937,5.301337242126465,0.0797501802444458,9.484246253967285
49070,50329,0.1720174737415724,0.978723406791687,0.9790050387382507,0.9998970627784729,0.9657478332519531,0.9782727956771851,0.9807307124137878,46.0,0.38103172183036804,7.325047969818115,0.05846009775996208,12.251832962036133
49094,49767,0.08351054805677374,0.9855072498321533,0.988705039024353,0.999971866607666,0.9864919185638428,0.9885618686676025,0.9909326434135437,136.0,0.22460578382015228,7.941431522369385,0.008123968727886677,3.4125442504882812
49095,50100,0.22498439264666592,0.9560439586639404,0.9949737191200256,0.9998234510421753,0.9347883462905884,0.9920654892921448,0.9804127812385559,87.0,0.36611825227737427,9.447514533996582,0.050111204385757446,7.517775058746338
49097,48808,0.11243218829772997,0.9693877696990967,0.9862284064292908,0.999941885471344,0.9651990532875061,0.9851673245429993,0.9841341376304626,95.0,0.28202196955680847,15.279921531677246,0.18788278102874756,10.134578704833984
49097,48065,0.11720501776622122,0.9595959782600403,0.9858083724975586,0.999941349029541,0.9712348580360413,0.9855974912643433,0.9856455326080322,95.0,0.43912461400032043,12.20451545715332,0.07491698861122131,8.112102508544922
49097,47922,0.12187291822174978,0.9795918464660645,0.9871124625205994,0.9999136924743652,0.955902099609375,0.9865753054618835,0.9823758602142334,96.0,0.18114112317562103,10.997885704040527,0.051297713071107864,6.6981916427612305
49109,50628,0.1690207106636424,1.0,0.9788689017295837,0.9999175667762756,0.9689558148384094,0.9772254228591919,0.9812419414520264,46.0,0.5826988220214844,6.620002269744873,0.03705243021249771,4.734276294708252
49129,49128,0.016000032424926758,1.0,0.9985518455505371,0.9999982118606567,0.9988847970962524,0.9984203577041626,0.9989638328552246,138.0,0.7677718997001648,4.692103862762451,0.013089724816381931,2.469069242477417
49151,49482,0.05986654393132385,0.9743589758872986,0.9972658753395081,0.9999849200248718,0.9920797348022461,0.9962639212608337,0.9963986277580261,114.0,0.6776719093322754,6.833498477935791,0.06263242661952972,4.269476890563965
49151,49578,0.09604682036921271,0.9829059839248657,0.9954570531845093,0.9999594688415527,0.9740570187568665,0.99569171667099,0.9912912845611572,115.0,-3.5584692970047627e-09,11.746728897094727,0.1376209557056427,3.8433516025543213
49161,46930,0.19926114737760875,0.98591548204422,0.9815460443496704,0.9999072551727295,0.95970219373703,0.977003812789917,0.9795398116111755,70.0,-0.05353919044137001,23.621992111206055,0.021702012047171593,6.437944412231445
49170,48859,0.040199400093859194,0.9719626307487488,0.9939752817153931,0.9999949932098389,0.9978944063186646,0.9939000010490417,0.9964411854743958,104.0,0.37712562084198,10.55527114868164,0.10585032403469086,7.4736647605896
49170,49747,0.0873614438610687,0.9724770784378052,0.986423134803772,0.9999770522117615,0.990212082862854,0.985672116279602,0.9905710816383362,106.0,0.4353647828102112,9.671756744384766,0.06784380227327347,7.707895755767822
49194,48503,0.09414883190046523,0.9369369149208069,0.9852080941200256,0.9999758005142212,0.9900303483009338,0.9849499464035034,0.9900410175323486,104.0,-0.22607849538326263,15.828372955322266,0.08793054521083832,12.505304336547852
49203,48931,0.0946890811802164,0.9841269850730896,0.9946438074111938,0.9999625086784363,0.9862338900566101,0.9933936595916748,0.9935584664344788,124.0,0.5151899456977844,10.802709579467773,0.03909152001142502,10.654254913330078
49203,48804,0.09768322287659978,0.9919999837875366,0.9904729723930359,0.9999755024909973,0.9898079633712769,0.9896112084388733,0.992466926574707,124.0,0.48752862215042114,10.855478286743164,0.03714372590184212,9.708252906799316
49206,49168,0.008944290036084258,1.0,0.9993753433227539,0.9999995231628418,0.9996844530105591,0.99947589635849,0.9996337890625,39.0,0.7585825324058533,5.267967224121094,0.006522071082144976,5.3704938888549805
49216,48900,0.05153630504736539,0.9864864945411682,0.9950106739997864,0.9999949932098389,0.9978266954421997,0.9941287040710449,0.9967402815818787,73.0,0.8337405323982239,6.313938617706299,0.06885536760091782,7.808922290802002
49216,50759,0.19382479013444256,0.9599999785423279,0.9962279796600342,0.9998546242713928,0.9075247645378113,0.9946223497390747,0.9745573997497559,72.0,0.7911449074745178,6.951293468475342,0.017882922664284706,3.5569064617156982
49233,49090,0.03858760196043472,1.0,0.9972642660140991,0.9999908804893494,0.9954140186309814,0.9972262382507324,0.9974738359451294,93.0,0.1767766922712326,8.17381763458252,0.025682589039206505,7.241117000579834
49233,49533,0.058215141835868164,0.9684210419654846,0.9977083802223206,0.9999743103981018,0.9832144975662231,0.9970734715461731,0.9944926500320435,92.0,0.5564165711402893,10.307561874389648,0.1320682317018509,9.565631866455078
49235,49360,0.05463508177723103,0.9924242496490479,0.9936476945877075,0.9999825358390808,0.9895212650299072,0.992874026298523,0.9940063953399658,131.0,0.0,9.725115776062012,0.04381303861737251,4.77761173248291
49235,49643,0.06849830266169783,1.0,0.9899834990501404,0.9999811053276062,0.991365373134613,0.9892114400863647,0.9926353693008423,131.0,0.18065695464611053,6.46012544631958,0.050164539366960526,5.807204723358154
49240,49290,0.06811756100419318,0.9750000238418579,0.995698869228363,0.999970555305481,0.9804319739341736,0.9942067265510559,0.9925770163536072,39.0,0.11322769522666931,9.386693000793457,0.04588586837053299,2.7406044006347656
49240,49646,0.07826873785294167,0.9750000238418579,0.9966702461242676,0.9999611973762512,0.9800755381584167,0.9960764646530151,0.9931958317756653,39.0,0.49746832251548767,6.202400207519531,0.06483224779367447,7.673342227935791
49242,48849,0.05768880506632961,1.0,0.9924545288085938,0.9999907612800598,0.996843695640564,0.9918757677078247,0.9952911734580994,40.0,0.8449389934539795,3.550990104675293,0.07727140933275223,4.989984512329102
49242,49325,0.08890443553181393,0.949999988079071,0.9926169514656067,0.999955415725708,0.9720591306686401,0.9908484220504761,0.9888699650764465,38.0,-0.295901358127594,16.728239059448242,0.02627652697265148,4.134649276733398
49245,49070,0.21846278561130936,0.9591836929321289,0.9823382496833801,0.9997401833534241,0.8449879288673401,0.9795510172843933,0.9516543745994568,47.0,0.6459751725196838,6.502218246459961,0.08432959765195847,10.81063175201416
49248,49738,0.37016350420328586,0.9599999785423279,0.9599130153656006,0.9995101094245911,0.765312671661377,0.958512008190155,0.9208119511604309,48.0,0.6234057545661926,8.781670570373535,0.04378184676170349,9.067631721496582
49272,48785,0.17944916656753684,0.9760000109672546,0.9923101663589478,0.9998600482940674,0.9490755200386047,0.9924558997154236,0.9834254384040833,122.0,0.03930835798382759,10.068390846252441,0.07503238320350647,10.52164363861084
49282,48605,0.15990955942051985,0.9029126167297363,0.9896238446235657,0.9998674392700195,0.9315972328186035,0.9899912476539612,0.9777699112892151,93.0,0.7742531299591064,9.036300659179688,0.11475752294063568,8.468059539794922
49282,48984,0.2101499526476916,0.9255319237709045,0.9865514039993286,0.9997251033782959,0.8342574834823608,0.9834073781967163,0.950985312461853,87.0,0.6448752284049988,13.330034255981445,0.10255389660596848,13.541940689086914
49287,48269,0.12161013176944536,1.0,0.9883949160575867,0.999967098236084,0.9839105606079102,0.9871951341629028,0.9898669123649597,70.0,-0.2563479542732239,18.894460678100586,0.09483592957258224,10.330035209655762
49301,49091,0.11243228584320121,0.9100000262260437,0.9946959614753723,0.9999014735221863,0.9390113949775696,0.9924412965774536,0.9815125465393066,91.0,-0.07784675061702728,12.510446548461914,0.1250477433204651,7.563974380493164
49305,49322,0.01334150123087184,0.984375,0.9985564351081848,0.999998927116394,0.9993451237678528,0.9984228014945984,0.9990808367729187,126.0,0.37577080726623535,9.10108470916748,0.010575670748949051,3.4810755252838135
49305,49844,0.11906712920238463,0.9375,0.9832980036735535,0.9999403357505798,0.9668310880661011,0.9820218682289124,0.9830228090286255,120.0,-0.15526752173900604,10.451373100280762,0.09963301569223404,7.271211624145508
49305,48505,0.15147277458988012,0.859375,0.994175910949707,0.9998058676719666,0.8841888308525085,0.9919211864471436,0.9675229787826538,110.0,0.0545034222304821,11.55112075805664,0.1138634905219078,3.776670455932617
49315,48518,0.10787954711215703,0.9917355179786682,0.9937042593955994,0.9999573826789856,0.9784872531890869,0.9921637177467346,0.9910781979560852,120.0,0.6879119873046875,4.829826831817627,0.02232498675584793,6.274184226989746
49331,50067,0.09024411925716117,0.9858155846595764,0.9892266392707825,0.9999586343765259,0.981108546257019,0.9889862537384033,0.9898200035095215,139.0,0.3175085783004761,15.030442237854004,0.03276519849896431,13.862860679626465
49355,51510,0.36938879248984224,0.8032786846160889,0.9540141224861145,0.9996613264083862,0.8995348811149597,0.9560278058052063,0.9523095488548279,49.0,0.49652886390686035,5.2586541175842285,0.024307047948241234,5.565963268280029
49367,48997,0.05306599635816712,0.9856114983558655,0.995316207408905,0.9999819397926331,0.9902075529098511,0.9954007267951965,0.9952266216278076,137.0,0.30806809663772583,11.35733413696289,0.08824776113033295,14.674907684326172
49367,48994,0.12598433587958105,0.9784172773361206,0.9897641539573669,0.9998882412910461,0.9283058047294617,0.9895577430725098,0.9768790006637573,136.0,0.4545755088329315,11.220800399780273,0.06350435316562653,11.74244499206543
49367,49368,0.1319391558900686,0.9375,0.9866658449172974,0.9999018907546997,0.9395473003387451,0.9867513179779053,0.9782165884971619,135.0,0.4049927890300751,11.528312683105469,0.062058091163635254,11.367502212524414
49369,50711,0.28844410468214005,1.0,0.9817630052566528,0.9997271299362183,0.8242945671081543,0.9823166728019714,0.9470253586769104,56.0,0.40158727765083313,7.465208530426025,0.19162273406982422,7.510404109954834
49372,51132,0.166276939194388,0.9599999785423279,0.9858694076538086,0.9998617172241211,0.9256591796875,0.9856328964233398,0.9742558002471924,120.0,-0.13212908804416656,14.448829650878906,0.07032793015241623,6.885609149932861
49372,50084,0.17083325212184447,0.921875,0.996335506439209,0.9998013973236084,0.8908401727676392,0.9919648766517639,0.9697355031967163,118.0,-0.05730224773287773,15.4271240234375,0.08465062081813812,8.898776054382324
49384,50309,0.11200012479511309,0.95652174949646,0.9889663457870483,0.9999648928642273,0.9846561551094055,0.9871193766593933,0.9901766777038574,110.0,0.10126582533121109,11.936470031738281,0.02944253943860531,6.5729875564575195
49384,49482,0.11426285272003751,0.94017094373703,0.9890912175178528,0.9999613761901855,0.9765806794166565,0.9877714514732361,0.9883511662483215,110.0,0.232239231467247,9.794163703918457,0.07646992057561874,6.194244861602783
49384,49951,0.12744805037608967,0.982300877571106,0.9922880530357361,0.9999340176582336,0.956387996673584,0.9927250146865845,0.9853337407112122,111.0,0.21765479445457458,12.91733169555664,0.09434803575277328,9.263651847839355
49397,49666,0.04050922368839024,0.984375,0.9935792088508606,0.9999954104423523,0.9979752898216248,0.9934765100479126,0.9962565898895264,126.0,0.042163703590631485,11.814332008361816,0.024454958736896515,8.517855644226074
49405,49113,0.06070407225537439,0.9893617033958435,0.9957726001739502,0.9999783635139465,0.9889290928840637,0.9954466223716736,0.9950316548347473,93.0,-0.027909448370337486,16.66010093688965,0.04299035295844078,10.314720153808594
49405,49531,0.06914465867868927,0.9893617033958435,0.9923446774482727,0.9999759793281555,0.9856579899787903,0.9918473958969116,0.9924564957618713,93.0,0.6234204173088074,10.34206771850586,0.031248046085238457,8.769501686096191
49411,49424,0.07097197909240315,1.0,0.9930311441421509,0.9999816417694092,0.9873688817024231,0.9931095838546753,0.9933727979660034,113.0,0.15132658183574677,12.426488876342773,0.15016698837280273,13.840880393981934
49414,49181,0.034073404984948936,1.0,0.99658203125,0.999993622303009,0.9961338043212891,0.9965702891349792,0.9973199367523193,93.0,-0.19021756947040558,15.244450569152832,0.022179441526532173,6.95444917678833
49422,49258,0.38576676393235027,0.7746478915214539,0.9875656366348267,0.9994010329246521,0.7660148739814758,0.9842014908790588,0.9342957139015198,55.0,-0.1531108021736145,14.840547561645508,0.27776017785072327,4.241772174835205
49429,49273,0.08860019842022857,1.0,0.9977754354476929,0.999965488910675,0.9885310530662537,0.9968267679214478,0.9957746863365173,118.0,0.7092273831367493,8.996500968933105,0.17181400954723358,6.074131011962891
49439,49460,0.008366464053436317,0.9924242496490479,0.9990350604057312,0.9999995231628418,0.9998043179512024,0.9989917278289795,0.9994576573371887,131.0,0.12406455725431442,9.965014457702637,0.017803365364670753,5.933374881744385
49439,49328,0.01705868068356121,0.9924242496490479,0.9977785348892212,0.9999986290931702,0.9992508292198181,0.9978010058403015,0.9987072348594666,131.0,0.43659526109695435,5.0640645027160645,0.02964792028069496,10.844432830810547
49466,49465,0.015999913215637207,0.9927007555961609,0.9990280270576477,0.9999982118606567,0.9993547797203064,0.9990061521530151,0.9993467926979065,136.0,0.8029772043228149,6.304246425628662,0.02735537849366665,5.292786598205566
49466,49903,0.04799997806549072,0.9927007555961609,0.9937465786933899,0.999989926815033,0.9948411583900452,0.9937730431556702,0.9955877065658569,136.0,0.36722153425216675,9.689900398254395,0.03297259286046028,4.4165449142456055
49466,49608,0.053066104187002305,0.9926470518112183,0.9941734075546265,0.9999833703041077,0.9904816746711731,0.9934011101722717,0.9945098757743835,135.0,-0.24869033694267273,14.610669136047363,0.0391712412238121,5.070437908172607
49481,49150,0.0626100112128369,0.9739130139350891,0.9959227442741394,0.9999844431877136,0.9932628870010376,0.9946852326393127,0.9959638714790344,112.0,0.696630597114563,7.909845352172852,0.0411192812025547,17.036373138427734
49481,50142,0.13069438440050982,0.94017094373703,0.9953477382659912,0.9999123215675354,0.9457074403762817,0.9938520193099976,0.9837048649787903,110.0,0.07767355442047119,11.279885292053223,0.07129388302564621,12.477259635925293
49484,49683,0.19447912028252506,0.9411764740943909,0.981728196144104,0.9999076128005981,0.945370078086853,0.9827476143836975,0.9774383902549744,112.0,0.02503916062414646,11.145410537719727,0.04620291292667389,3.3438873291015625
49503,49344,0.029154850246634577,0.9743589758872986,0.999260425567627,0.9999938011169434,0.9957634806632996,0.999248206615448,0.9985664486885071,38.0,0.6205052137374878,6.504766941070557,0.03163822740316391,3.5444071292877197
49508,50045,0.16942841632490765,0.9090909361839294,0.9802734851837158,0.9998883008956909,0.9508407711982727,0.980047881603241,0.9777625799179077,60.0,-0.11960261315107346,14.867648124694824,0.16712041199207306,12.000097274780273
49522,47706,0.275851188382302,0.9879518151283264,0.9721886515617371,0.9999169111251831,0.9709087610244751,0.9687156677246094,0.9779325127601624,82.0,0.5171196460723877,11.857270240783691,0.3382755219936371,4.1245551109313965
49534,49253,0.04754991933942525,0.9924242496490479,0.9926117062568665,0.9999926686286926,0.9967976212501526,0.9923825860023499,0.9954461455345154,131.0,-0.1485583484172821,8.588775634765625,0.013391935266554356,7.41810417175293
49555,50149,0.07326667580224713,0.9743589758872986,0.997719943523407,0.9999723434448242,0.9830530285835266,0.99761563539505,0.9945902228355408,114.0,0.055574625730514526,11.362334251403809,0.07691340893507004,20.15662956237793
49558,49349,0.059598630468354175,0.9756097793579102,0.9995859861373901,0.999973475933075,0.9820003509521484,0.9978753924369812,0.9948588013648987,40.0,0.868598997592926,3.1756668090820312,0.025014646351337433,2.701873302459717
49584,49453,0.0678822761696377,1.0,0.992885410785675,0.9999803900718689,0.987972617149353,0.9917032718658447,0.9931354522705078,44.0,0.2048366367816925,8.361018180847168,0.08053349703550339,6.9606852531433105
49588,49651,0.03322652690955778,0.9791666865348816,0.9983082413673401,0.9999926686286926,0.9952345490455627,0.9978545308113098,0.9978474974632263,47.0,0.4360333979129791,13.606218338012695,0.023639827966690063,8.533858299255371
49590,50656,0.16897635141515557,0.9599999785423279,0.9802157282829285,0.9999022483825684,0.9565889835357666,0.9776617884635925,0.9785921573638916,48.0,0.4633062779903412,10.309418678283691,0.04439019784331322,9.521141052246094
49590,49808,0.18959169128217465,0.9795918464660645,0.9832925200462341,0.9998214244842529,0.8935298919677734,0.9803109765052795,0.964238703250885,48.0,0.011639721691608429,14.793697357177734,0.057959627360105515,11.69234848022461
49590,49841,0.20540934894314664,0.8032786846160889,0.9804947376251221,0.9998077154159546,0.9379180073738098,0.9828457236289978,0.9752665162086487,49.0,0.22306713461875916,12.590414047241211,0.04612761363387108,14.217364311218262
49590,50363,0.21228291055769014,0.9599999785423279,0.9773538708686829,0.9998223781585693,0.9052295684814453,0.9738099575042725,0.9640539288520813,48.0,0.17161448299884796,13.281444549560547,0.05197598412632942,12.77044677734375
49592,49748,0.01788852676047128,1.0,0.997586190700531,0.9999987483024597,0.9994133710861206,0.997564971446991,0.9986408352851868,108.0,-0.037531428039073944,12.927633285522461,0.014216682873666286,12.667198181152344
49607,49462,0.021540780360337294,1.0,0.9972683191299438,0.9999977350234985,0.9990839958190918,0.9971897602081299,0.998384952545166,135.0,0.8738899827003479,4.719414234161377,0.07470127195119858,12.3192138671875
49607,50063,0.08158440741628036,0.985401451587677,0.9950199723243713,0.9999516010284424,0.9682962894439697,0.9944754242897034,0.9894358515739441,135.0,0.17732413113117218,11.885730743408203,0.06970295310020447,8.798819541931152
49617,48743,0.1289960600968873,0.9642857313156128,0.9952019453048706,0.9999338984489441,0.9569119811058044,0.9947354793548584,0.9866958260536194,54.0,0.47408702969551086,6.230344772338867,0.1480584740638733,4.526742935180664
49617,47056,0.39999995231628704,0.7758620977401733,0.9897003173828125,0.9993051290512085,0.6238651871681213,0.9865341782569885,0.8998512029647827,45.0,0.5662888288497925,4.931056499481201,0.09060381352901459,5.564391613006592
49658,49511,0.026095949073623427,1.0,0.9967831373214722,0.9999966025352478,0.9986012578010559,0.9966932535171509,0.9980185627937317,135.0,0.01401724386960268,13.602005958557129,0.04396391287446022,10.203128814697266
49659,50949,0.3095757234223642,0.9459459185600281,0.9736413955688477,0.999748170375824,0.904412567615509,0.96877121925354,0.9616433382034302,105.0,0.01241685263812542,11.52703857421875,0.35504257678985596,6.83574104309082
49659,50090,0.333858185373922,0.9292035102844238,0.9737644791603088,0.9996698498725891,0.8574106693267822,0.9690660834312439,0.9499777555465698,105.0,0.14717711508274078,12.036286354064941,0.12342822551727295,7.125572204589844
49660,48816,0.17976366252735654,0.9651162624359131,0.9970574378967285,0.9998772740364075,0.9338980317115784,0.9967461228370667,0.9818947315216064,83.0,0.6342100501060486,11.215920448303223,0.061893537640571594,9.944035530090332
49660,48829,0.2176189052466765,1.0,0.9759112596511841,0.9999691247940063,0.9899381399154663,0.9773409366607666,0.9857898950576782,86.0,0.8280647397041321,8.688167572021484,0.04562482610344887,10.858732223510742
49671,49452,0.06881864459677352,0.9772727489471436,0.9930107593536377,0.9999783635139465,0.9879482388496399,0.9919257760047913,0.993215799331665,43.0,0.2503131031990051,9.665006637573242,0.11276248097419739,5.043712139129639
49671,49958,0.07741448472499858,0.9534883499145508,0.9919174909591675,0.9999729990959167,0.984841525554657,0.9906538128852844,0.9918464422225952,41.0,0.03285760432481766,12.57718563079834,0.026743359863758087,3.2100250720977783
49674,50524,0.08671790584124225,0.9818181991577148,0.9859665632247925,0.999981164932251,0.9918507933616638,0.9856261014938354,0.9908561706542969,108.0,0.1640540063381195,13.780769348144531,0.03712011128664017,9.402365684509277
49688,48950,0.10250857243872422,0.9838709831237793,0.9925824403762817,0.9999620914459229,0.979250431060791,0.9923655390739441,0.9910401105880737,122.0,0.15677236020565033,10.854939460754395,0.0262021254748106,15.191426277160645
49688,49083,0.10987697159535788,0.9838709831237793,0.9965410828590393,0.9999498724937439,0.9702680706977844,0.9963040947914124,0.9907657504081726,122.0,0.13322007656097412,12.361075401306152,0.025796830654144287,16.613914489746094
49689,48435,0.2642537085779232,0.7111111283302307,0.9811606407165527,0.9998074769973755,0.9230266213417053,0.9802247285842896,0.9710548520088196,32.0,-0.2413075715303421,13.693262100219727,0.17590712010860443,7.1830525398254395
49694,50543,0.07619061405625135,1.0,0.9926164150238037,0.9999709129333496,0.9844502210617065,0.9929718971252441,0.9925023913383484,43.0,0.6588691473007202,6.1974687576293945,0.03182552754878998,8.248015403747559
49694,50626,0.08232255028244419,1.0,0.9911500811576843,0.9999698400497437,0.9853068590164185,0.9913794994354248,0.991951584815979,43.0,0.13273295760154724,9.308079719543457,0.05577703192830086,11.189072608947754
49695,49545,0.05638257527686248,0.9534883499145508,0.9984052777290344,0.9999769330024719,0.984245777130127,0.99708092212677,0.9949272274971008,41.0,-0.19249960780143738,13.831453323364258,0.19732269644737244,7.037365913391113
49702,49574,0.040422646508538856,0.9607843160629272,0.9975526928901672,0.9999912977218628,0.9967272281646729,0.9966461658477783,0.9977293610572815,49.0,-0.39925214648246765,13.710481643676758,0.05375126376748085,12.860901832580566
49705,49193,0.07447145829301538,0.9727272987365723,0.9880368113517761,0.9999857544898987,0.993825376033783,0.9877434968948364,0.9923978447914124,107.0,0.014035175554454327,12.766666412353516,0.03246934711933136,11.918839454650879
49708,49468,0.02856569648745533,0.9927536249160767,0.9959892630577087,0.9999970197677612,0.9985610246658325,0.9959607720375061,0.9976270198822021,137.0,0.4726639986038208,8.78090763092041,0.014649123884737492,9.925366401672363
49732,49735,0.0861627008446912,0.9512194991111755,0.9927664399147034,0.9999494552612305,0.9674237370491028,0.9922751188278198,0.9881036877632141,78.0,0.25503066182136536,9.15186882019043,0.043778952211141586,4.274750232696533
49739,50655,0.15178928345675238,0.9666666388511658,0.9812734127044678,0.9999153017997742,0.955952525138855,0.9789012670516968,0.9790106415748596,58.0,-0.2131110578775406,17.82895278930664,0.04141854867339134,6.390726089477539
49739,50433,0.16079797995138956,0.9677419066429138,0.980789303779602,0.9999026656150818,0.9546557664871216,0.9798011779785156,0.9787872433662415,60.0,-0.32826900482177734,17.82941436767578,0.03995858505368233,8.01523494720459
49790,38116,1.9198772505106225,0.7692307829856873,0.9196425080299377,0.9917901158332825,0.005682196002453566,0.9249383211135864,0.7105132937431335,70.0,0.2961917817592621,10.17138671875,0.13940539956092834,8.0429048538208
49797,52584,0.30001831720222316,0.9508196711540222,0.9720492959022522,0.9997745156288147,0.9160867929458618,0.9718325138092041,0.9649357795715332,116.0,0.377627432346344,8.086993217468262,0.03009168431162834,8.649742126464844
49807,50039,0.05215364264753836,0.9756097793579102,0.9986639022827148,0.9999761581420898,0.9837635159492493,0.9971035718917847,0.9948768019676208,80.0,0.6248140931129456,8.359017372131348,0.0145771075040102,2.994269847869873
49807,50424,0.07177749952154998,1.0,0.9887403249740601,0.9999869465827942,0.9950594902038574,0.9883819818496704,0.9930421710014343,80.0,0.6079902052879333,9.6482572555542,0.02591715008020401,3.4571828842163086
49808,49107,0.10628262413469185,0.9583333134651184,0.9951931238174438,0.9999228715896606,0.9507668614387512,0.9961689114570618,0.985512912273407,46.0,0.3397604823112488,9.092095375061035,0.11400120705366135,4.176681041717529
49808,50813,0.1083051115005928,0.9791666865348816,0.9871637225151062,0.9999568462371826,0.9853492975234985,0.9865891337394714,0.9897647500038147,47.0,0.08964374661445618,11.954583168029785,0.062017060816287994,4.881080150604248
49826,49319,0.08408341317120796,0.9893617033958435,0.9895438551902771,0.9999690055847168,0.9880300760269165,0.9889563918113708,0.9916248321533203,93.0,0.33436694741249084,10.861227989196777,0.03748888149857521,9.068117141723633
49834,49727,0.05976631535561548,0.9534883499145508,0.9952781200408936,0.9999792575836182,0.9872708916664124,0.9943602681159973,0.9942221641540527,41.0,0.5410017967224121,5.94187068939209,0.0398387648165226,4.50701904296875
49856,50747,0.07286291785883312,0.9800000190734863,0.9922493100166321,0.9999807476997375,0.9896590709686279,0.9918195605278015,0.9934271574020386,98.0,0.8041992783546448,5.413524627685547,0.035196755081415176,3.8528389930725098
49856,50478,0.0789747955702911,0.9797979593276978,0.9949336647987366,0.9999727010726929,0.9892520904541016,0.9932679533958435,0.994356632232666,97.0,0.040634289383888245,15.138799667358398,0.04947949945926666,6.595628261566162
49858,50120,0.02640081727619505,1.0,0.9980332255363464,0.9999955892562866,0.9972692728042603,0.9983118772506714,0.99840247631073,38.0,0.1584857702255249,10.033185005187988,0.05669625476002693,7.589967250823975
49858,50239,0.04349710897731193,1.0,0.9939896464347839,0.9999957084655762,0.9985042214393616,0.9934883117675781,0.996494472026825,38.0,-0.08081219345331192,10.579178810119629,0.017081791535019875,6.592185974121094
